Vers 3.43 Data Simulation					
Conc1	1.00E-05	1.00E-05			
Start1	0	0			
Stop1	949.8	949.8			
Time1	Data1	Sim1	Time2	Data2	Sim2
959.99	-0.00658947		2269.98	-0.00531839	
960.19	-0.00501635		2270.18	-0.00384669	
960.39	-0.00313205		2270.38	-0.00225493	
960.59	-0.00135671		2270.58	-0.00032662	
960.79	0.00064392		2270.78	0.00145902	
960.99	0.00317995		2270.98	0.00347861	
961.19	0.00499891		2271.18	0.00589288	
961.39	0.00713862		2271.38	0.007722	
961.59	0.00937386		2271.58	0.00947007	
961.79	0.01142839		2271.78	0.0106024	
961.99	0.01308258		2271.98	0.01172371	
962.19	0.01438013		2272.18	0.0122892	
962.39	0.01552208		2272.38	0.01277303	
962.59	0.01576849		2272.58	0.01344741	
962.79	0.01611013		2272.78	0.01434226	
962.99	0.01672487		2272.98	0.01523482	
963.19	0.01759016		2273.18	0.01616123	
963.39	0.01846383		2273.38	0.01677224	
963.59	0.01908263		2273.58	0.01691266	
963.79	0.01941686		2273.78	0.01680901	
963.99	0.01987772		2273.98	0.01665086	
964.19	0.02057602		2274.18	0.01638816	
964.39	0.02110102		2274.38	0.01622706	
964.59	0.02156073		2274.58	0.01651116	
964.79	0.02242272		2274.78	0.01679761	
964.99	0.02291825		2274.98	0.017195	
965.19	0.02299925		2275.18	0.0180996	
965.39	0.02342656		2275.38	0.01792304	
965.59	0.02377601		2275.58	0.01783374	
965.79	0.02382069		2275.78	0.01792563	
965.99	0.02346324		2275.98	0.01787884	
966.19	0.0234506		2276.18	0.0181666	
966.39	0.02355737		2276.38	0.01912616	
966.59	0.02351453		2276.58	0.02012915	
966.79	0.02335862		2276.78	0.02020146	
966.99	0.02353538		2276.98	0.02059466	
967.19	0.02363062		2277.18	0.02074777	
967.39	0.02379748		2277.38	0.02057303	
967.59	0.0237804		2277.58	0.02053731	
967.79	0.02409385		2277.78	0.02066749	
967.99	0.02461431		2277.98	0.02054451	
968.19	0.02498102		2278.18	0.0206543	
968.39	0.02536636		2278.38	0.02083397	
968.59	0.02542362		2278.58	0.02100513	
968.79	0.02540504		2278.78	0.0214672	
968.99	0.02559189		2278.98	0.02146977	
969.19	0.02595469		2279.18	0.02142563	
969.39	0.02579086		2279.38	0.02107634	
969.59	0.02567288		2279.58	0.0207998	
969.79	0.02543638		2279.78	0.02051694	
969.99	0.02516904		2279.98	0.0202234	
970.19	0.02549143		2280.18	0.02051958	
970.39	0.02549942		2280.38	0.02082991	
970.59	0.02564127		2280.58	0.0208904	
970.79	0.02583865		2280.78	0.02115994	
970.99	0.0262252		2280.98	0.02190231	
971.19	0.02681448		2281.18	0.02190961	
971.39	0.02714154		2281.38	0.0224916	
971.59	0.02808594		2281.58	0.02337799	
971.79	0.02826216		2281.78	0.02399217	
971.99	0.02824908		2281.98	0.02448568	
972.19	0.02825937		2282.18	0.02511031	
972.39	0.02833923		2282.38	0.02513029	
972.59	0.02844477		2282.58	0.0255958	
972.79	0.02885416		2282.78	0.02598589	
972.99	0.02945779		2282.98	0.02573896	
973.19	0.03004802		2283.18	0.02513312	
973.39	0.0299721		2283.38	0.02540528	
973.59	0.02996251		2283.58	0.02488816	
973.79	0.03028159		2283.78	0.02468763	
973.99	0.03065172		2283.98	0.02459756	
974.19	0.03058536		2284.18	0.02476707	
974.39	0.03092409		2284.38	0.02499699	
974.59	0.03126003		2284.58	0.02531345	
974.79	0.03186517		2284.78	0.02528934	
974.99	0.03191015		2284.98	0.02478117	
975.19	0.03192577		2285.18	0.02423412	
975.39	0.03137697		2285.38	0.02443917	
975.59	0.03186688		2285.58	0.02464829	
975.79	0.03112903		2285.78	0.02480531	
975.99	0.03107052		2285.98	0.02494471	
976.19	0.03126377		2286.18	0.02508491	
976.39	0.03097572		2286.38	0.02546184	
976.59	0.03066041		2286.58	0.02568141	
976.79	0.03062353		2286.78	0.02543856	
976.99	0.03072728		2286.98	0.02586964	
977.19	0.03094432		2287.18	0.02594237	
977.39	0.03041037		2287.38	0.0265958	
977.59	0.03074522		2287.58	0.02686963	
977.79	0.03100795		2287.78	0.02742515	
977.99	0.03091206		2287.98	0.02790813	
978.19	0.0307549		2288.18	0.02839512	
978.39	0.03132319		2288.38	0.02865473	
978.59	0.03135674		2288.58	0.02823253	
978.79	0.03161929		2288.78	0.02805429	
978.99	0.03200966		2288.98	0.0279757	
979.19	0.03226097		2289.18	0.02794853	
979.39	0.03270212		2289.38	0.02822414	
979.59	0.03376886		2289.58	0.02877254	
979.79	0.03388222		2289.78	0.02844813	
979.99	0.03408571		2289.98	0.02884025	
980.19	0.03416562		2290.18	0.02892154	
980.39	0.03429365		2290.38	0.02861334	
980.59	0.03422516		2290.58	0.02812289	
980.79	0.03456008		2290.78	0.02830937	
980.99	0.03476233		2290.98	0.02865652	
981.19	0.03486777		2291.18	0.02851708	
981.39	0.03497745		2291.38	0.02841997	
981.59	0.03567106		2291.58	0.02834722	
981.79	0.03559093		2291.78	0.02825008	
981.99	0.0349858		2291.98	0.02784413	
982.19	0.0348815		2292.18	0.0273925	
982.39	0.03466527		2292.38	0.02764325	
982.59	0.03483861		2292.58	0.02695281	
982.79	0.03425976		2292.78	0.02707818	
982.99	0.03402327		2292.98	0.02742518	
983.19	0.03391125		2293.18	0.02747086	
983.39	0.03430122		2293.38	0.02803283	
983.59	0.03449577		2293.58	0.02841549	
983.79	0.03462447		2293.78	0.02883681	
983.99	0.03503751		2293.98	0.02980362	
984.19	0.03545144		2294.18	0.02997132	
984.39	0.03611696		2294.38	0.03074889	
984.59	0.03640971		2294.58	0.0310679	
984.79	0.03733351		2294.78	0.03149331	
984.99	0.03813451		2294.98	0.03172653	
985.19	0.03874462		2295.18	0.03224026	
985.39	0.03874013		2295.38	0.03261796	
985.59	0.03912421		2295.58	0.03242703	
985.79	0.03867051		2295.78	0.03222466	
985.99	0.038155		2295.98	0.03151004	
986.19	0.03769347		2296.18	0.03153483	
986.39	0.03715345		2296.38	0.03184745	
986.59	0.03691746		2296.58	0.03139346	
986.79	0.03622552		2296.78	0.03137663	
986.99	0.03618707		2296.98	0.03211718	
987.19	0.03659536		2297.18	0.0321331	
987.39	0.03631096		2297.38	0.03224927	
987.59	0.03608457		2297.58	0.03255069	
987.79	0.03616174		2297.78	0.03298355	
987.99	0.03607326		2297.98	0.03304111	
988.19	0.03602284		2298.18	0.03319369	
988.39	0.03638469		2298.38	0.03317617	
988.59	0.03662048		2298.58	0.03260046	
988.79	0.03725213		2298.78	0.03246235	
988.99	0.03727631		2298.98	0.03237845	
989.19	0.03728914		2299.18	0.03245796	
989.39	0.03674567		2299.38	0.03174193	
989.59	0.03714363		2299.58	0.03077357	
989.79	0.03665919		2299.78	0.03034126	
989.99	0.03640738		2299.98	0.03004454	
990.19	0.03592279		2300.18	0.03094594	
990.39	0.03580386		2300.38	0.03150323	
990.59	0.03625194		2300.58	0.03214225	
990.79	0.03652721		2300.78	0.03259489	
990.99	0.03645533		2300.98	0.03302192	
991.19	0.03665591		2301.18	0.03273525	
991.39	0.03649086		2301.38	0.03302497	
991.59	0.03688643		2301.58	0.032963	
991.79	0.03705573		2301.78	0.03349071	
991.99	0.03776006		2301.98	0.03366405	
992.19	0.03805104		2302.18	0.03366293	
992.39	0.03869681		2302.38	0.03369319	
992.59	0.03911402		2302.58	0.03413822	
992.79	0.03957756		2302.78	0.03420778	
992.99	0.03953562		2302.98	0.03392159	
993.19	0.03998049		2303.18	0.03334345	
993.39	0.03980691		2303.38	0.03270896	
993.59	0.03981792		2303.58	0.03275172	
993.79	0.03961347		2303.78	0.03300438	
993.99	0.0396502		2303.98	0.03314083	
994.19	0.03917722		2304.18	0.03363727	
994.39	0.03876186		2304.38	0.0331751	
994.59	0.03915105		2304.58	0.0331729	
994.79	0.0388681		2304.78	0.03290389	
994.99	0.03883172		2304.98	0.03293032	
995.19	0.03900695		2305.18	0.03282348	
995.39	0.03947623		2305.38	0.03326058	
995.59	0.03957301		2305.58	0.03311642	
995.79	0.03929951		2305.78	0.0335436	
995.99	0.03947096		2305.98	0.03333665	
996.19	0.03918719		2306.18	0.03394928	
996.39	0.03941283		2306.38	0.03423047	
996.59	0.03924438		2306.58	0.03460781	
996.79	0.03932193		2306.78	0.03462877	
996.99	0.03935124		2306.98	0.03405408	
997.19	0.03954296		2307.18	0.03393969	
997.39	0.03885669		2307.38	0.03417096	
997.59	0.03887246		2307.58	0.03408141	
997.79	0.03899726		2307.78	0.03434254	
997.99	0.03912052		2307.98	0.03419411	
998.19	0.03932255		2308.18	0.03428039	
998.39	0.03924731		2308.38	0.03403549	
998.59	0.03982533		2308.58	0.03418017	
998.79	0.0396332		2308.78	0.03503348	
998.99	0.03997601		2308.98	0.03512053	
999.19	0.04001075		2309.18	0.03535096	
999.39	0.04025859		2309.38	0.03592054	
999.59	0.04022911		2309.58	0.03564992	
999.79	0.04027502		2309.78	0.03596035	
999.99	0.04067487		2309.98	0.03652525	
1000.19	0.0404922		2310.18	0.03676142	
1000.39	0.04045351		2310.38	0.03691414	
1000.59	0.0401513		2310.58	0.037174	
1000.79	0.04074825		2310.78	0.03708487	
1000.99	0.04035202		2310.98	0.03717262	
1001.19	0.04082573		2311.18	0.03810633	
1001.39	0.04087246		2311.38	0.03840666	
1001.59	0.04166991		2311.58	0.03815517	
1001.79	0.04201602		2311.78	0.03871681	
1001.99	0.04258075		2311.98	0.03848366	
1002.19	0.04262884		2312.18	0.03827088	
1002.39	0.04231296		2312.38	0.03816467	
1002.59	0.0427827		2312.58	0.03805906	
1002.79	0.04269632		2312.78	0.03799757	
1002.99	0.04291684		2312.98	0.03746585	
1003.19	0.0425637		2313.18	0.03729289	
