Vers 3.43 Data Simulation														
Conc1	1.61E-07	4.82E-07	1.44E-06	4.33E-06	1.30E-05									
Start1	0	0	0	0	0									
Stop1	1049.8	1049.8	1049.8	1049.8	1049.8									
Time1	Data1	Sim1	Time2	Data2	Sim2	Time3	Data3	Sim3	Time4	Data4	Sim4	Time5	Data5	Sim5
32.8	0.00880423		32.8	0.00815848		32.8	0.02688679		32.8	0.06418262		32.8	0.21289624	
33	0.00895297		33	0.00828184		33	0.02720143		33	0.06424134		33	0.21263705	
33.2	0.00839037		33.2	0.00848076		33.2	0.02707664		33.2	0.06447921		33.2	0.2120983	
33.4	0.00805689		33.4	0.00844924		33.4	0.02729165		33.4	0.06409019		33.4	0.21240653	
33.6	0.0080682		33.6	0.00851984		33.6	0.02742293		33.6	0.06470467		33.6	0.21268288	
33.8	0.00803917		33.8	0.00854895		33.8	0.02691755		33.8	0.06518455		33.8	0.21312187	
34	0.00861098		34	0.00880054		34	0.02715324		34	0.06509055		34	0.21360134	
34.2	0.0089214		34.2	0.00869322		34.2	0.02742827		34.2	0.06515935		34.2	0.21353382	
34.4	0.00892013		34.4	0.00868658		34.4	0.02724602		34.4	0.06510522		34.4	0.2141076	
34.6	0.00937758		34.6	0.00824805		34.6	0.02731153		34.6	0.06517313		34.6	0.21479978	
34.8	0.00956224		34.8	0.00789298		34.8	0.02728887		34.8	0.065455		34.8	0.21508472	
35	0.00928175		35	0.00820415		35	0.0277757		35	0.0651892		35	0.21500049	
35.2	0.00937043		35.2	0.00880182		35.2	0.0275442		35.2	0.06525447		35.2	0.21473052	
35.4	0.009237		35.4	0.00868943		35.4	0.02766151		35.4	0.06561451		35.4	0.21455044	
35.6	0.00960859		35.6	0.00879007		35.6	0.02811832		35.6	0.0654851		35.6	0.21425533	
35.8	0.00955801		35.8	0.00856165		35.8	0.02835842		35.8	0.06575721		35.8	0.21430256	
36	0.00956047		36	0.0083104		36	0.0281563		36	0.06613516		36	0.21378291	
36.2	0.00951181		36.2	0.00853177		36.2	0.02828641		36.2	0.0660503		36.2	0.21387309	
36.4	0.00876759		36.4	0.0084539		36.4	0.02826645		36.4	0.06635993		36.4	0.21405189	
36.6	0.00806016		36.6	0.00818672		36.6	0.02778574		36.6	0.06660575		36.6	0.21404604	
36.8	0.00768354		36.8	0.00909888		36.8	0.02776339		36.8	0.06640453		36.8	0.21383859	
37	0.00729165		37	0.00955705		37	0.02825988		37	0.06652517		37	0.21383165	
37.2	0.00679681		37.2	0.00982167		37.2	0.02856397		37.2	0.0665536		37.2	0.21393767	
37.4	0.00659484		37.4	0.00994419		37.4	0.02895299		37.4	0.06639346		37.4	0.21482466	
37.6	0.00667654		37.6	0.00993975		37.6	0.028761		37.6	0.06669815		37.6	0.21502944	
37.8	0.0073694		37.8	0.01004146		37.8	0.02842731		37.8	0.06644441		37.8	0.21566666	
38	0.00793825		38	0.01022999		38	0.02819461		38	0.06638533		38	0.21566783	
38.2	0.00812122		38.2	0.01033422		38.2	0.02809708		38.2	0.06635963		38.2	0.21626722	
38.4	0.00788621		38.4	0.00987905		38.4	0.02779454		38.4	0.06616457		38.4	0.21649556	
38.6	0.00812469		38.6	0.00977757		38.6	0.02752487		38.6	0.06578535		38.6	0.21686247	
38.8	0.00809168		38.8	0.01005424		38.8	0.02713684		38.8	0.06564898		38.8	0.21666575	
39	0.00785312		39	0.00995902		39	0.02715801		39	0.06560989		39	0.21675468	
39.2	0.00791576		39.2	0.0103474		39.2	0.02716046		39.2	0.06588525		39.2	0.21670407	
39.4	0.00778057		39.4	0.00933785		39.4	0.02731949		39.4	0.06596511		39.4	0.21688922	
39.6	0.00766709		39.6	0.00919734		39.6	0.02705548		39.6	0.06611211		39.6	0.21717941	
39.8	0.00785563		39.8	0.00912039		39.8	0.0269217		39.8	0.06612808		39.8	0.21723762	
40	0.00802471		40	0.00873565		40	0.02675661		40	0.06601871		40	0.21701249	
40.2	0.00783548		40.2	0.00846478		40.2	0.02655939		40.2	0.0658764		40.2	0.21773425	
40.4	0.00745894		40.4	0.00808736		40.4	0.02644361		40.4	0.06597692		40.4	0.21833002	
40.6	0.00770325		40.6	0.00785836		40.6	0.02624074		40.6	0.06593207		40.6	0.21821005	
40.8	0.00802483		40.8	0.00772499		40.8	0.02638577		40.8	0.06598346		40.8	0.21881955	
41	0.0084046		41	0.00740003		41	0.02664076		41	0.06604468		41	0.21938733	
41.2	0.00895008		41.2	0.00710066		41.2	0.02660866		41.2	0.06652042		41.2	0.21971793	
41.4	0.00945691		41.4	0.00687594		41.4	0.02668976		41.4	0.06660131		41.4	0.21990676	
41.6	0.01006383		41.6	0.00729486		41.6	0.02652857		41.6	0.06662127		41.6	0.22049748	
41.8	0.01066784		41.8	0.00763344		41.8	0.02677522		41.8	0.06693709		41.8	0.22095142	
42	0.01067609		42	0.00775518		42	0.02716961		42	0.06737589		42	0.22070977	
42.2	0.01098411		42.2	0.00842575		42.2	0.02775456		42.2	0.0674761		42.2	0.2209793	
42.4	0.01030929		42.4	0.00846852		42.4	0.02785472		42.4	0.06766755		42.4	0.22021314	
42.6	0.01028821		42.6	0.0086648		42.6	0.02829705		42.6	0.06757485		42.6	0.2198698	
42.8	0.01025238		42.8	0.00901369		42.8	0.02834533		42.8	0.06785418		42.8	0.21914468	
43	0.00977753		43	0.0092873		43	0.02879334		43	0.06848515		43	0.21912527	
43.2	0.00941318		43.2	0.00965353		43.2	0.02938448		43.2	0.068296		43.2	0.21897362	
43.4	0.00855748		43.4	0.0092923		43.4	0.02865309		43.4	0.06821064		43.4	0.21888065	
43.6	0.00812595		43.6	0.00989837		43.6	0.0285501		43.6	0.06810005		43.6	0.21885356	
43.8	0.00850801		43.8	0.00953211		43.8	0.02860612		43.8	0.06788282		43.8	0.21891315	
44	0.00840264		44	0.00953058		44	0.02871173		44	0.06759418		44	0.21940148	
44.2	0.00812282		44.2	0.00964557		44.2	0.02803367		44.2	0.06768648		44.2	0.21980745	
44.4	0.00805457		44.4	0.00922259		44.4	0.027418		44.4	0.06753973		44.4	0.22013725	
44.6	0.00840141		44.6	0.00893541		44.6	0.02763002		44.6	0.06757422		44.6	0.22048919	
44.8	0.00858914		44.8	0.00924214		44.8	0.02770294		44.8	0.06756756		44.8	0.22106193	
45	0.00916053		45	0.00918558		45	0.02736796		45	0.06774203		45	0.22157705	
45.2	0.00950246		45.2	0.00914953		45.2	0.02701963		45.2	0.067874		45.2	0.22183941	
45.4	0.00950075		45.4	0.00909856		45.4	0.02747835		45.4	0.06763034		45.4	0.22194514	
45.6	0.00953484		45.6	0.00920981		45.6	0.02752566		45.6	0.0673485		45.6	0.22271892	
45.8	0.00975816		45.8	0.00913708		45.8	0.02797481		45.8	0.06750249		45.8	0.22290402	
46	0.01057181		46	0.00902529		46	0.02847728		46	0.06761795		46	0.22283494	
46.2	0.01114553		46.2	0.00947547		46.2	0.02842665		46.2	0.06747637		46.2	0.22258458	
46.4	0.01122407		46.4	0.00930418		46.4	0.02849628		46.4	0.06763652		46.4	0.22236924	
46.6	0.01152228		46.6	0.00892481		46.6	0.02883598		46.6	0.0675519		46.6	0.22266486	
46.8	0.01184307		46.8	0.00927786		46.8	0.02905764		46.8	0.06769085		46.8	0.22248839	
47	0.01173608		47	0.00923854		47	0.02926551		47	0.06771696		47	0.22276453	
47.2	0.01183757		47.2	0.00915656		47.2	0.02977399		47.2	0.06786474		47.2	0.22278564	
47.4	0.01134314		47.4	0.00905048		47.4	0.02909465		47.4	0.0683044		47.4	0.22279629	
47.6	0.01137219		47.6	0.00888123		47.6	0.0292982		47.6	0.06861819		47.6	0.22302996	
47.8	0.01126645		47.8	0.0085817		47.8	0.02930685		47.8	0.06863588		47.8	0.2237419	
48	0.01086557		48	0.00906244		48	0.02933908		48	0.06852952		48	0.22349268	
48.2	0.01039769		48.2	0.00955483		48.2	0.02910773		48.2	0.06847658		48.2	0.22335801	
48.4	0.01034983		48.4	0.00949485		48.4	0.02956204		48.4	0.06825045		48.4	0.22365559	
48.6	0.009986		48.6	0.0099572		48.6	0.02947814		48.6	0.068482		48.6	0.223773	
48.8	0.00978833		48.8	0.01040619		48.8	0.02969393		48.8	0.06802575		48.8	0.22330249	
49	0.00955414		49	0.01000186		49	0.02889862		49	0.06798311		49	0.2230127	
49.2	0.00947334		49.2	0.01000204		49.2	0.02863516		49.2	0.06810897		49.2	0.22284018	
49.4	0.00921396		49.4	0.01000479		49.4	0.02924906		49.4	0.06763707		49.4	0.22274454	
49.6	0.00951594		49.6	0.01002205		49.6	0.02945949		49.6	0.06710582		49.6	0.2228039	
49.8	0.0099343		49.8	0.00989083		49.8	0.02999664		49.8	0.06708927		49.8	0.22304	
50	0.0102593		50	0.01023101		50	0.03030122		50	0.0673967		50	0.22358013	
50.2	0.01037035		50.2	0.01044642		50.2	0.03031036		50.2	0.06789483		50.2	0.22396095	
50.4	0.01071327		50.4	0.01045872		50.4	0.03021636		50.4	0.06854101		50.4	0.22453848	
50.6	0.01074857		50.6	0.01004423		50.6	0.0304929		50.6	0.06866861		50.6	0.2246846	
50.8	0.01094712		50.8	0.00990944		50.8	0.03088296		50.8	0.06874544		50.8	0.22458406	
51	0.01118294		51	0.00967831		51	0.03070547		51	0.06907278		51	0.22501884	
51.2	0.01110265		51.2	0.01003325		51.2	0.03097233		51.2	0.07008542		51.2	0.225448	
51.4	0.01078319		51.4	0.00992367		51.4	0.03053864		51.4	0.07004471		51.4	0.22571001	
51.6	0.01043798		51.6	0.00943971		51.6	0.0309444		51.6	0.06992717		51.6	0.2259381	
51.8	0.01033366		51.8	0.0092209		51.8	0.03056849		51.8	0.06995624		51.8	0.22623258	
52	0.01044978		52	0.0094252		52	0.03003555		52	0.06998302		52	0.22623185	
52.2	0.01082388		52.2	0.00978811		52.2	0.02977914		52.2	0.06943302		52.2	0.22687571	
52.4	0.0108235		52.4	0.00966285		52.4	0.02935727		52.4	0.06944467		52.4	0.22716002	
52.6	0.01041093		52.6	0.01007471		52.6	0.02855377		52.6	0.06968027		52.6	0.22670279	
52.8	0.01027793		52.8	0.0100395		52.8	0.02881498		52.8	0.06924594		52.8	0.22678088	
53	0.00971575		53	0.01001327		53	0.02813036		53	0.06944989		53	0.22667479	
53.2	0.01009216		53.2	0.01050667		53.2	0.02776322		53.2	0.06919389		53.2	0.22691277	
53.4	0.00977251		53.4	0.01066708		53.4	0.02796439		53.4	0.06850318		53.4	0.22704179	
53.6	0.00999593		53.6	0.01048543		53.6	0.027675		53.6	0.06867121		53.6	0.22704461	
53.8	0.01017404		53.8	0.01034403		53.8	0.02809366		53.8	0.06880572		53.8	0.2274749	
54	0.01000536		54	0.01042516		54	0.02816066		54	0.06938443		54	0.22818923	
54.2	0.01035406		54.2	0.00985923		54.2	0.02839135		54.2	0.06964168		54.2	0.22786624	
54.4	0.0104565		54.4	0.01026579		54.4	0.02848654		54.4	0.06970065		54.4	0.2283173	
54.6	0.01086847		54.6	0.00961121		54.6	0.0287009		54.6	0.06994864		54.6	0.22802375	
54.8	0.01115163		54.8	0.00963431		54.8	0.02880288		54.8	0.0700771		54.8	0.22817627	
55	0.01142787		55	0.00993636		55	0.02875597		55	0.07074253		55	0.22835954	
55.2	0.01100514		55.2	0.01028423		55.2	0.02944338		55.2	0.07090838		55.2	0.22810805	
55.4	0.01133211		55.4	0.01023966		55.4	0.03003907		55.4	0.07061275		55.4	0.22807791	
55.6	0.01150952		55.6	0.01005674		55.6	0.03031145		55.6	0.07085744		55.6	0.22807486	
55.8	0.01199468		55.8	0.00989816		55.8	0.02988892		55.8	0.07135034		55.8	0.22807452	
56	0.01189153		56	0.00999686		56	0.03005806		56	0.07168175		56	0.22817541	
56.2	0.01256625		56.2	0.01014165		56.2	0.03024143		56.2	0.07196207		56.2	0.22819808	
