Vers 3.43 Data Simulation														
Conc1	1.61E-07	4.82E-07	1.44E-06	4.33E-06	1.30E-05									
Start1	0	0	0	0	0									
Stop1	1049.8	1049.8	1049.8	1049.8	1049.8									
Time1	Data1	Sim1	Time2	Data2	Sim2	Time3	Data3	Sim3	Time4	Data4	Sim4	Time5	Data5	Sim5
0	-0.00712185		0	-0.00112254		0	0.00257246		0	0.00076006		0	-0.0146297	
0.2	-0.00303356		0.2	-0.00637078		0.2	0.00297589		0.2	0.00466196		0.2	-0.00363261	
0.4	-0.00338113		0.4	-0.0060296		0.4	0.00274109		0.4	0.00405659		0.4	-0.00405338	
0.6	-0.00368946		0.6	-0.00545371		0.6	0.00232089		0.6	0.00407777		0.6	-0.00411144	
0.8	-0.0039327		0.8	-0.0054087		0.8	0.00174807		0.8	0.00385726		0.8	-0.00438841	
1	-0.00409944		1	-0.00509518		1	0.00142302		1	0.00337507		1	-0.00468265	
1.2	-0.0045555		1.2	-0.0051816		1.2	0.00101753		1.2	0.00346729		1.2	-0.00493915	
1.4	-0.00469791		1.4	-0.00511303		1.4	0.00088555		1.4	0.00313205		1.4	-0.00515759	
1.6	-0.00502045		1.6	-0.00470919		1.6	0.00098299		1.6	0.00324785		1.6	-0.00520101	
1.8	-0.00463816		1.8	-0.00493845		1.8	0.00071738		1.8	0.00306291		1.8	-0.00537318	
2	-0.00488257		2	-0.00461839		2	0.00085664		2	0.00335916		2	-0.00519248	
2.2	-0.0048884		2.2	-0.00473669		2.2	0.00100162		2.2	0.00395384		2.2	-0.00483386	
2.4	-0.00504504		2.4	-0.00479696		2.4	0.00180716		2.4	0.00372915		2.4	-0.00447404	
2.6	-0.00495027		2.6	-0.00502144		2.6	0.00244112		2.6	0.0036554		2.6	-0.0043691	
2.8	-0.00520183		2.8	-0.0045692		2.8	0.00236498		2.8	0.00408687		2.8	-0.00428588	
3	-0.00600067		3	-0.00453801		3	0.00233506		3	0.00397009		3	-0.00448473	
3.2	-0.00643319		3.2	-0.00532223		3.2	0.00201144		3.2	0.00394874		3.2	-0.00463832	
3.4	-0.00680256		3.4	-0.00471601		3.4	0.00234651		3.4	0.00394677		3.4	-0.00524972	
3.6	-0.00717051		3.6	-0.00465637		3.6	0.0024445		3.6	0.00349954		3.6	-0.00526458	
3.8	-0.00766164		3.8	-0.00434496		3.8	0.00336771		3.8	0.00363513		3.8	-0.00509495	
4	-0.00797407		4	-0.00466638		4	0.00317769		4	0.00381745		4	-0.00495171	
4.2	-0.00779844		4.2	-0.00464364		4.2	0.00287151		4.2	0.00324433		4.2	-0.00453526	
4.4	-0.00841782		4.4	-0.00416716		4.4	0.00273926		4.4	0.00360487		4.4	-0.00394348	
4.6	-0.00850613		4.6	-0.00438188		4.6	0.00307999		4.6	0.00388471		4.6	-0.00356127	
4.8	-0.00811011		4.8	-0.00456455		4.8	0.0026363		4.8	0.00342922		4.8	-0.00372342	
5	-0.00808657		5	-0.00412362		5	0.00334134		5	0.00312372		5	-0.00405224	
5.2	-0.00810238		5.2	-0.00428748		5.2	0.00309468		5.2	0.0032412		5.2	-0.00448054	
5.4	-0.00727193		5.4	-0.00427653		5.4	0.00301773		5.4	0.00317468		5.4	-0.00467651	
5.6	-0.0070462		5.6	-0.00425943		5.6	0.00264822		5.6	0.00342975		5.6	-0.00466035	
5.8	-0.00649016		5.8	-0.00458584		5.8	0.00261213		5.8	0.00355283		5.8	-0.00461472	
6	-0.00676264		6	-0.00442594		6	0.00275242		6	0.00388977		6	-0.00411044	
6.2	-0.00690843		6.2	-0.00507195		6.2	0.0026207		6.2	0.00408967		6.2	-0.00416621	
6.4	-0.00652754		6.4	-0.00465579		6.4	0.00276876		6.4	0.00340337		6.4	-0.00424726	
6.6	-0.00617576		6.6	-0.00495493		6.6	0.00244062		6.6	0.00405704		6.6	-0.0044958	
6.8	-0.00586544		6.8	-0.00461932		6.8	0.00190415		6.8	0.00428432		6.8	-0.00510121	
7	-0.00623171		7	-0.00483068		7	0.00183995		7	0.00403411		7	-0.00552148	
7.2	-0.00621707		7.2	-0.00471504		7.2	0.00169791		7.2	0.00404483		7.2	-0.00595478	
7.4	-0.00621644		7.4	-0.00464137		7.4	0.0021614		7.4	0.00348874		7.4	-0.00612209	
7.6	-0.00657738		7.6	-0.00494295		7.6	0.00198591		7.6	0.00318957		7.6	-0.00633402	
7.8	-0.00747642		7.8	-0.00521694		7.8	0.00225942		7.8	0.00299266		7.8	-0.00604132	
8	-0.00742013		8	-0.00476264		8	0.0017178		8	0.00304417		8	-0.00567223	
8.2	-0.00774644		8.2	-0.00413323		8.2	0.0023887		8.2	0.00309639		8.2	-0.0050042	
8.4	-0.00791648		8.4	-0.00390951		8.4	0.00265425		8.4	0.00329396		8.4	-0.00518356	
8.6	-0.00823359		8.6	-0.00381488		8.6	0.00315663		8.6	0.00284176		8.6	-0.00546739	
8.8	-0.00773569		8.8	-0.00317194		8.8	0.00266644		8.8	0.00268721		8.8	-0.0057038	
9	-0.00794345		9	-0.00296453		9	0.00300224		9	0.00273238		9	-0.00610459	
9.2	-0.00738399		9.2	-0.0031305		9.2	0.0024844		9.2	0.00270396		9.2	-0.00619323	
9.4	-0.00745639		9.4	-0.00334395		9.4	0.0024303		9.4	0.00288995		9.4	-0.00615383	
9.6	-0.00831971		9.6	-0.00338093		9.6	0.0029239		9.6	0.00266869		9.6	-0.00562893	
9.8	-0.00857288		9.8	-0.00371857		9.8	0.00334575		9.8	0.00282227		9.8	-0.00569405	
10	-0.00881984		10	-0.00395114		10	0.00267791		10	0.00310964		10	-0.00555251	
10.2	-0.00891292		10.2	-0.00406851		10.2	0.00265167		10.2	0.00342247		10.2	-0.00609638	
10.4	-0.00859161		10.4	-0.00410245		10.4	0.0026953		10.4	0.00338523		10.4	-0.00570757	
10.6	-0.00850925		10.6	-0.00473907		10.6	0.00200836		10.6	0.00357133		10.6	-0.005683	
10.8	-0.00837285		10.8	-0.00468644		10.8	0.00192275		10.8	0.00301946		10.8	-0.00598655	
11	-0.00831205		11	-0.00480871		11	0.00152384		11	0.00237786		11	-0.00561222	
11.2	-0.00785461		11.2	-0.00501418		11.2	0.00157105		11.2	0.00227677		11.2	-0.00611713	
11.4	-0.00751737		11.4	-0.00545794		11.4	0.00152123		11.4	0.00182765		11.4	-0.00620046	
11.6	-0.0079423		11.6	-0.00526933		11.6	0.00160164		11.6	0.00256262		11.6	-0.00663553	
11.8	-0.00783302		11.8	-0.00533541		11.8	0.00188913		11.8	0.00275538		11.8	-0.00631478	
12	-0.00700993		12	-0.00428284		12	0.00159641		12	0.00251884		12	-0.00575959	
12.2	-0.00749487		12.2	-0.00455263		12.2	0.0022467		12.2	0.00304367		12.2	-0.00598399	
12.4	-0.00746833		12.4	-0.00465643		12.4	0.00165543		12.4	0.00305728		12.4	-0.00648958	
12.6	-0.00746688		12.6	-0.00389051		12.6	0.001613		12.6	0.00321649		12.6	-0.00656522	
12.8	-0.00688529		12.8	-0.00393961		12.8	0.00159148		12.8	0.00338254		12.8	-0.00709846	
13	-0.00655638		13	-0.00395511		13	0.00202809		13	0.00311216		13	-0.00749303	
13.2	-0.00656167		13.2	-0.00382091		13.2	0.00225774		13.2	0.00263848		13.2	-0.00776731	
13.4	-0.00700859		13.4	-0.00370494		13.4	0.00275035		13.4	0.00220857		13.4	-0.00791327	
13.6	-0.00762724		13.6	-0.00375505		13.6	0.00299654		13.6	0.00180136		13.6	-0.00800354	
13.8	-0.00771221		13.8	-0.00374348		13.8	0.00264485		13.8	0.00168544		13.8	-0.00832484	
14	-0.00809972		14	-0.00372534		14	0.00206743		14	0.00165974		14	-0.0082915	
14.2	-0.00809942		14.2	-0.00389727		14.2	0.00247331		14.2	0.001245		14.2	-0.00875884	
14.4	-0.00838418		14.4	-0.00463422		14.4	0.00233066		14.4	0.00071568		14.4	-0.00805932	
14.6	-0.00865666		14.6	-0.00454806		14.6	0.00161399		14.6	0.00014124		14.6	-0.00819486	
14.8	-0.00859218		14.8	-0.00468277		14.8	0.00179957		14.8	-0.00036901		14.8	-0.00843866	
15	-0.00830976		15	-0.0044922		15	0.0014713		15	-0.00039411		15	-0.00800096	
15.2	-0.00803689		15.2	-0.00467376		15.2	0.00225321		15.2	-0.00008956		15.2	-0.00816179	
15.4	-0.00779504		15.4	-0.00490058		15.4	0.0028113		15.4	0.00010459		15.4	-0.00776176	
15.6	-0.00782779		15.6	-0.0052532		15.6	0.00297177		15.6	0.00055051		15.6	-0.00740646	
15.8	-0.00749412		15.8	-0.00542866		15.8	0.00321879		15.8	0.0006993		15.8	-0.00705209	
16	-0.00739733		16	-0.00503461		16	0.00319905		16	0.00094965		16	-0.00697852	
16.2	-0.00804847		16.2	-0.00544736		16.2	0.00385265		16.2	0.00210115		16.2	-0.00716453	
16.4	-0.0082563		16.4	-0.00470274		16.4	0.00384845		16.4	0.00227675		16.4	-0.00693615	
16.6	-0.00828175		16.6	-0.00441441		16.6	0.00410138		16.6	0.0025803		16.6	-0.00733908	
16.8	-0.00871605		16.8	-0.00487612		16.8	0.00454766		16.8	0.00313983		16.8	-0.00785702	
17	-0.00855536		17	-0.00505592		17	0.00477135		17	0.0030106		17	-0.00764018	
17.2	-0.00893133		17.2	-0.00443572		17.2	0.00441464		17.2	0.00289633		17.2	-0.00743174	
17.4	-0.00862188		17.4	-0.00427213		17.4	0.00409982		17.4	0.00273117		17.4	-0.00755003	
17.6	-0.00887417		17.6	-0.00432386		17.6	0.00415894		17.6	0.00310679		17.6	-0.00766095	
17.8	-0.00885184		17.8	-0.0040975		17.8	0.00429043		17.8	0.00309022		17.8	-0.00774645	
18	-0.00868634		18	-0.0044055		18	0.00446886		18	0.00289289		18	-0.00776872	
18.2	-0.00824439		18.2	-0.00451029		18.2	0.00460876		18.2	0.0025968		18.2	-0.00772869	
18.4	-0.00827586		18.4	-0.00519948		18.4	0.00453012		18.4	0.00246058		18.4	-0.00780594	
18.6	-0.00829533		18.6	-0.0057033		18.6	0.00413479		18.6	0.00244141		18.6	-0.00821282	
18.8	-0.00741492		18.8	-0.00614048		18.8	0.00391854		18.8	0.00247519		18.8	-0.00806747	
19	-0.00723774		19	-0.00589534		19	0.00375564		19	0.00262884		19	-0.00773882	
19.2	-0.00725434		19.2	-0.00609053		19.2	0.00398889		19.2	0.00280665		19.2	-0.00723379	
19.4	-0.00710128		19.4	-0.00654075		19.4	0.00387803		19.4	0.0024298		19.4	-0.00717831	
19.6	-0.00721944		19.6	-0.00658599		19.6	0.00375733		19.6	0.00257679		19.6	-0.00687391	
19.8	-0.00716034		19.8	-0.00653754		19.8	0.00383343		19.8	0.0026798		19.8	-0.00662632	
20	-0.00739884		20	-0.006327		20	0.0036896		20	0.00256855		20	-0.0069463	
20.2	-0.00756586		20.2	-0.00584436		20.2	0.00318113		20.2	0.00248236		20.2	-0.0065944	
20.4	-0.00778352		20.4	-0.00534828		20.4	0.00281025		20.4	0.0024094		20.4	-0.00691488	
20.6	-0.00834098		20.6	-0.00568357		20.6	0.00270646		20.6	0.00247504		20.6	-0.00736974	
20.8	-0.00877267		20.8	-0.0059457		20.8	0.00297387		20.8	0.00259892		20.8	-0.00740789	
21	-0.00874195		21	-0.00577888		21	0.0026353		21	0.00227375		21	-0.00730519	
21.2	-0.00846872		21.2	-0.00539301		21.2	0.00227937		21.2	0.00250453		21.2	-0.00742467	
21.4	-0.00866659		21.4	-0.00585502		21.4	0.00169164		21.4	0.00236973		21.4	-0.00727702	
21.6	-0.00880255		21.6	-0.00571144		21.6	0.00244648		21.6	0.00271692		21.6	-0.00682649	
21.8	-0.00889398		21.8	-0.00567869		21.8	0.00244548		21.8	0.00258612		21.8	-0.00728977	
22	-0.00844024		22	-0.00578353		22	0.0024985		22	0.00268665		22	-0.00693524	
22.2	-0.00802851		22.2	-0.00554719		22.2	0.00209059		22.2	0.00289813		22.2	-0.00742241	
22.4	-0.00758917		22.4	-0.0056412		22.4	0.00165301		22.4	0.00340646		22.4	-0.00756833	
22.6	-0.00728418		22.6	-0.00541011		22.6	0.00089898		22.6	0.00399839		22.6	-0.00735538	
22.8	-0.00700288		22.8	-0.00508679		22.8	0.00044952		22.8	0.00368908		22.8	-0.00722936	
23	-0.00755764		23	-0.00455516		23	0.0006356		23	0.00353811		23	-0.00717962	
23.2	-0.00774054		23.2	-0.00408531		23.2	0.00055628		23.2	0.00313905		23.2	-0.007012	
23.4	-0.00760669		23.4	-0.00448539		23.4	0.00099183		23.4	0.00303955		23.4	-0.00701476	
23.6	-0.00736425		23.6	-0.00445686		23.6	0.00148079		23.6	0.00312069		23.6	-0.00674286	
23.8	-0.00692774		23.8	-0.00425661		23.8	0.00179186		23.8	0.00301792		23.8	-0.00663411	
24	-0.00651598		24	-0.00389695		24	0.00233673		24	0.00273415		24	-0.00726931	
24.2	-0.00603427		24.2	-0.00322116		24.2	0.00232413		24.2	0.00274112		24.2	-0.00741814	
24.4	-0.00642107		24.4	-0.00350722		24.4	0.00252566		24.4	0.00293519		24.4	-0.00786634	
24.6	-0.00661834		24.6	-0.00390382		24.6	0.00268234		24.6	0.00297081		24.6	-0.00849933	
24.8	-0.00652668		24.8	-0.00441842		24.8	0.00268165		24.8	0.00259526		24.8	-0.00865924	
25	-0.00686413		25	-0.00447872		25	0.00239944		25	0.00263545		25	-0.00853011	
25.2	-0.00663271		25.2	-0.00486636		25.2	0.002212		25.2	0.00258509		25.2	-0.00831406	
25.4	-0.00690162		25.4	-0.0053518		25.4	0.00204619		25.4	0.00225211		25.4	-0.00788957	
25.6	-0.00695615		25.6	-0.0051912		25.6	0.00240709		25.6	0.00246914		25.6	-0.00790609	
25.8	-0.00709813		25.8	-0.00572469		25.8	0.00211525		25.8	0.00307651		25.8	-0.00834067	
26	-0.00721227		26	-0.00560938		26	0.00176174		26	0.00279985		26	-0.00788506	
26.2	-0.00716521		26.2	-0.00577242		26.2	0.00107275		26.2	0.00268222		26.2	-0.00813726	
26.4	-0.00696092		26.4	-0.00573386		26.4	0.00054608		26.4	0.00286411		26.4	-0.00837069	
26.6	-0.00718224		26.6	-0.00581446		26.6	0.00069352		26.6	0.00271417		26.6	-0.00881308	
26.8	-0.00783314		26.8	-0.00618129		26.8	0.0008901		26.8	0.00165594		26.8	-0.00894544	
27	-0.00808117		27	-0.00569092		27	0.00097933		27	0.00174764		27	-0.00865312	
27.2	-0.00835942		27.2	-0.00542085		27.2	0.00103783		27.2	0.00187081		27.2	-0.00861943	
27.4	-0.00822532		27.4	-0.00552739		27.4	0.0017573		27.4	0.00212802		27.4	-0.008121	
27.6	-0.00843605		27.6	-0.00529889		27.6	0.00160204		27.6	0.00187269		27.6	-0.00800504	
27.8	-0.00819662		27.8	-0.005717		27.8	0.00191299		27.8	0.00194254		27.8	-0.0080365	
28	-0.00826923		28	-0.00601995		28	0.00204603		28	0.0020169		28	-0.00840919	
28.2	-0.0080801		28.2	-0.0058784		28.2	0.00198002		28.2	0.00241399		28.2	-0.00832535	
28.4	-0.00825368		28.4	-0.00600696		28.4	0.00153057		28.4	0.00249656		28.4	-0.00808329	
28.6	-0.00831742		28.6	-0.00607168		28.6	0.00129677		28.6	0.00292049		28.6	-0.00802522	
28.8	-0.00876412		28.8	-0.00624686		28.8	0.00145065		28.8	0.00304258		28.8	-0.00771918	
29	-0.00847352		29	-0.00594305		29	0.00178835		29	0.00378526		29	-0.00742665	
29.2	-0.00792622		29.2	-0.0056302		29.2	0.00211692		29.2	0.00427843		29.2	-0.00727119	
29.4	-0.00760485		29.4	-0.00558631		29.4	0.00219044		29.4	0.00440708		29.4	-0.00704683	
29.6	-0.00749919		29.6	-0.00514803		29.6	0.00238614		29.6	0.00423628		29.6	-0.00677649	
29.8	-0.00768842		29.8	-0.005086		29.8	0.00206931		29.8	0.00455891		29.8	-0.00646646	
30	-0.00772363		30	-0.00502671		30	0.00188825		30	0.00376014		30	-0.0060185	
30.2	-0.00763972		30.2	-0.00500708		30.2	0.00177395		30.2	0.00367987		30.2	-0.00674029	
30.4	-0.00757586		30.4	-0.00469361		30.4	0.00146003		30.4	0.00343755		30.4	-0.00693343	
30.6	-0.00787911		30.6	-0.00485623		30.6	0.00164068		30.6	0.00293501		30.6	-0.00677077	
