Vers 3.43 Data Simulation					
Conc1	1.00E-05	1.00E-05			
Start1	0	0			
Stop1	949.8	949.8			
Time1	Data1	Sim1	Time2	Data2	Sim2
959.99	-0.00753095		2269.98	-0.00091498	
960.19	-0.00650436		2270.18	-0.00142452	
960.39	-0.00765791		2270.38	-0.00127633	
960.59	0.00085849		2270.58	0.00592968	
960.79	0.00017272		2270.78	0.00443587	
960.99	0.00012539		2270.98	0.00220163	
961.19	-0.00165855		2271.18	0.00289788	
961.39	-0.00462444		2271.38	0.00266261	
961.59	-0.00162187		2271.58	0.00222606	
961.79	-0.00183155		2271.78	-0.00263156	
961.99	-0.00076753		2271.98	-0.0002833	
962.19	-0.00087084		2272.18	0.00597896	
962.39	-0.00586155		2272.38	0.00539143	
962.59	0.00628719		2272.58	-0.00139017	
962.79	-0.00028174		2272.78	-0.0013451	
962.99	-0.00488011		2272.98	-0.00238676	
963.19	-0.00157544		2273.18	-0.00172492	
963.39	-0.0029017		2273.38	0.00361903	
963.59	-0.00034522		2273.58	0.00079044	
963.79	-0.0022831		2273.78	0.00315618	
963.99	-0.0047186		2273.98	-0.00268524	
964.19	0.00111467		2274.18	0.00418491	
964.39	-0.00566139		2274.38	0.00842126	
964.59	-0.00269678		2274.58	0.00080364	
964.79	0.00340761		2274.78	-0.00240825	
964.99	-0.00166863		2274.98	-0.00646307	
965.19	0.00244461		2275.18	0.00087837	
965.39	-0.00233343		2275.38	-0.00173823	
965.59	0.00466015		2275.58	0.0042383	
965.79	-0.00086361		2275.78	0.00881291	
965.99	-0.00004033		2275.98	0.00025375	
966.19	0.00109746		2276.18	0.00460092	
966.39	-0.00118673		2276.38	0.00251074	
966.59	-0.00487914		2276.58	-0.00177425	
966.79	-0.00421834		2276.78	0.0001461	
966.99	0.00029172		2276.98	0.00237717	
967.19	0.00071373		2277.18	-0.00260414	
967.39	-0.00185337		2277.38	0.00339027	
967.59	0.0003967		2277.58	0.0065516	
967.79	-0.00000857		2277.78	-0.00067789	
967.99	0.00286564		2277.98	0.00839964	
968.19	0.00102291		2278.18	0.00353859	
968.39	-0.00088503		2278.38	-0.000796	
968.59	-0.00261325		2278.58	-0.00239394	
968.79	0.00307159		2278.78	0.00329546	
968.99	-0.00417969		2278.98	-0.00229351	
969.19	-0.00204873		2279.18	0.00564181	
969.39	-0.00528052		2279.38	0.00516374	
969.59	0.00244245		2279.58	0.00815303	
969.79	-0.00196713		2279.78	0.00452284	
969.99	0.0017768		2279.98	-0.00044753	
970.19	-0.00083001		2280.18	-0.00571842	
970.39	-0.00796774		2280.38	0.00021561	
970.59	0.00044158		2280.58	-0.00115552	
970.79	-0.00372013		2280.78	0.0057243	
970.99	-0.00362619		2280.98	0.00255285	
971.19	-0.00081033		2281.18	-0.00117981	
971.39	-0.00262745		2281.38	0.00405724	
971.59	-0.005286		2281.58	0.00452557	
971.79	-0.00496868		2281.78	0.00259698	
971.99	-0.00281152		2281.98	0.00662799	
972.19	0.00082938		2282.18	0.00213012	
972.39	-0.00108721		2282.38	0.00592549	
972.59	0.00117073		2282.58	0.00175066	
972.79	-0.00314398		2282.78	0.00025495	
972.99	-0.00258608		2282.98	0.00057687	
973.19	-0.00308561		2283.18	0.00184699	
973.39	0.00186256		2283.38	0.00424178	
973.59	-0.00344839		2283.58	0.00240238	
973.79	-0.00011867		2283.78	-0.00264087	
973.99	0.00267633		2283.98	0.00169281	
974.19	0.00235388		2284.18	0.00258965	
974.39	0.00079117		2284.38	0.00320495	
974.59	-0.00340858		2284.58	-0.00679962	
974.79	-0.00396963		2284.78	0.00240098	
974.99	-0.00174651		2284.98	0.00481495	
975.19	-0.00069848		2285.18	0.00959573	
975.39	0.00408528		2285.38	0.00557597	
975.59	-0.00235267		2285.58	0.00373645	
975.79	-0.00207756		2285.78	0.00334178	
975.99	-0.00384939		2285.98	0.00366829	
976.19	0.00376026		2286.18	-0.00080048	
976.39	-0.00079658		2286.38	0.0027947	
976.59	-0.00664082		2286.58	0.00111707	
976.79	-0.00409132		2286.78	0.00274245	
976.99	-0.00215065		2286.98	0.00231578	
977.19	0.00018644		2287.18	0.00445734	
977.39	0.00264463		2287.38	0.00309224	
977.59	0.0016484		2287.58	0.00836666	
977.79	0.00349744		2287.78	0.00841761	
977.99	0.00123907		2287.98	0.00371338	
978.19	-0.00600554		2288.18	0.00250054	
978.39	-0.00654861		2288.38	0.00047	
978.59	0.00106189		2288.58	0.00104077	
978.79	-0.00435943		2288.78	0.003204	
978.99	-0.00690096		2288.98	0.00432422	
979.19	-0.00743914		2289.18	0.0005911	
979.39	0.00038145		2289.38	0.00388272	
979.59	-0.00604787		2289.58	0.002315	
979.79	-0.00545601		2289.78	0.00395993	
979.99	-0.00062769		2289.98	-0.00155472	
980.19	0.00134152		2290.18	-0.00009187	
980.39	-0.0067698		2290.38	0.00056167	
980.59	-0.00367883		2290.58	0.00923021	
980.79	-0.0011451		2290.78	0.00095044	
980.99	0.00080016		2290.98	0.00184586	
981.19	-0.00439437		2291.18	0.00022584	
981.39	-0.00496163		2291.38	0.00029858	
981.59	0.00299582		2291.58	-0.00628798	
981.79	-0.00055064		2291.78	0.00622578	
981.99	-0.00052265		2291.98	-0.00314715	
982.19	0.00071039		2292.18	0.00002401	
982.39	-0.00261262		2292.38	0.00219284	
982.59	0.00066366		2292.58	0.00451811	
982.79	-0.00090907		2292.78	0.00129583	
982.99	-0.00357368		2292.98	0.00022431	
983.19	0.00320684		2293.18	-0.00122952	
983.39	-0.00376564		2293.38	0.00535198	
983.59	-0.00704136		2293.58	0.00179121	
983.79	-0.00683939		2293.78	-0.00213484	
983.99	0.00015698		2293.98	-0.00175636	
984.19	-0.00395611		2294.18	0.00280099	
984.39	0.00115261		2294.38	0.00251193	
984.59	-0.00410595		2294.58	0.00589533	
984.79	-0.00168715		2294.78	0.00660136	
984.99	0.00307937		2294.98	0.00880347	
985.19	-0.00169736		2295.18	0.01056081	
985.39	-0.00019993		2295.38	0.00388904	
985.59	-0.00165548		2295.58	0.00643738	
985.79	-0.00221676		2295.78	0.00297805	
985.99	-0.00412222		2295.98	0.00215795	
986.19	-0.00554561		2296.18	0.00420115	
986.39	0.00101588		2296.38	0.00357504	
986.59	-0.00216963		2296.58	0.00494643	
986.79	-0.0037395		2296.78	0.008019	
986.99	-0.00079617		2296.98	0.00382478	
987.19	-0.00123167		2297.18	0.00267871	
987.39	0.00441847		2297.38	0.00056095	
987.59	-0.00826542		2297.58	0.0024031	
987.79	-0.00208956		2297.78	0.00803146	
987.99	-0.00360845		2297.98	0.00973549	
988.19	0.00033633		2298.18	0.00395187	
988.39	0.0003484		2298.38	0.00469776	
988.59	0.0011383		2298.58	0.00469668	
988.79	-0.00752792		2298.78	0.00116152	
988.99	-0.00453116		2298.98	0.00162193	
989.19	-0.00511193		2299.18	0.00557508	
989.39	0.00286016		2299.38	0.00638016	
989.59	-0.00503542		2299.58	0.00314112	
989.79	-0.00308769		2299.78	0.0063057	
989.99	-0.00635499		2299.98	-0.00296886	
990.19	-0.00271029		2300.18	-0.00127526	
990.39	-0.00632557		2300.38	0.00558467	
990.59	-0.00290372		2300.58	0.00132878	
990.79	-0.00134956		2300.78	-0.00200946	
990.99	-0.00603815		2300.98	0.00120632	
991.19	-0.00353829		2301.18	0.0055459	
991.39	-0.00319388		2301.38	0.00244124	
991.59	-0.0039604		2301.58	0.00110455	
991.79	-0.00443221		2301.78	0.00703717	
991.99	-0.00111309		2301.98	0.00324055	
992.19	0.00157272		2302.18	0.00263772	
992.39	-0.00262152		2302.38	0.00120993	
992.59	-0.00734663		2302.58	0.00252266	
992.79	-0.00400193		2302.78	-0.00077694	
992.99	0.00594985		2302.98	0.00272257	
993.19	0.00038932		2303.18	0.00462124	
993.39	0.00076632		2303.38	-0.00012176	
993.59	0.00017748		2303.58	0.00650342	
993.79	-0.00143468		2303.78	0.0044529	
993.99	-0.00496273		2303.98	0.00661207	
994.19	-0.00106676		2304.18	0.00049541	
994.39	-0.00661029		2304.38	0.00050953	
994.59	-0.01007834		2304.58	-0.00207762	
994.79	-0.00334572		2304.78	0.0029865	
994.99	-0.00582501		2304.98	-0.0002402	
995.19	-0.0078357		2305.18	0.00325156	
995.39	0.00016269		2305.38	0.0033669	
995.59	-0.00386646		2305.58	0.00055392	
995.79	-0.00423499		2305.78	-0.00143949	
995.99	-0.00398205		2305.98	0.00305348	
996.19	-0.00401416		2306.18	0.00481454	
996.39	-0.00629883		2306.38	0.00707693	
996.59	-0.00296047		2306.58	0.00746997	
996.79	-0.00174547		2306.78	0.00425246	
996.99	-0.00694335		2306.98	-0.00048445	
997.19	-0.00285252		2307.18	0.00570334	
997.39	-0.0071353		2307.38	0.00603886	
997.59	-0.00669822		2307.58	0.0021853	
997.79	-0.0023007		2307.78	0.00433178	
997.99	-0.00541021		2307.98	0.00506491	
998.19	-0.00341403		2308.18	-0.00061657	
998.39	-0.00347213		2308.38	0.00217016	
998.59	-0.00204876		2308.58	0.00315745	
998.79	-0.00849237		2308.78	0.00012593	
998.99	-0.001472		2308.98	0.00322567	
999.19	-0.00202556		2309.18	0.00217402	
999.39	-0.00084865		2309.38	0.00150915	
999.59	-0.00349583		2309.58	0.01086898	
999.79	-0.00221698		2309.78	0.00527993	
999.99	-0.00821828		2309.98	0.00018829	
1000.19	-0.00666147		2310.18	0.00494778	
1000.39	-0.00197647		2310.38	0.00216968	
1000.59	-0.00257185		2310.58	0.00735313	
1000.79	-0.00406952		2310.78	0.00299409	
1000.99	-0.00226		2310.98	0.00836696	
1001.19	-0.00213259		2311.18	0.00550924	
1001.39	-0.00547516		2311.38	0.00396208	
1001.59	-0.00404766		2311.58	0.01268657	
